,Date,Away_Team,Away_Prob,Home_Team,Home_Prob,Home_Odds,Away_Odds,Home_Prob_Implied,Away_Prob_Implied,Home_Prob_Diff,Away_Prob_Diff,Home_Bet_Size,Away_Bet_Size,Home_Bet,Away_Bet,Potential_Payoff,Home_Prob_Adjusted,Away_Prob_Adjusted,Home_Prob_Combined,Away_Prob_Combined,Home_Prob_Diff_Combined,Away_Prob_Diff_Combined,Home_Bet_Size_Combined,Away_Bet_Size_Combined,Home_Bet_Combined,Away_Bet_Combined,Potential_Payoff_Combined,Won_Bet_538,Won_Bet_Combined,Capital_538,Capital_Combined
11,2022-02-28,Chicago Bulls,0.2,Miami Heat,0.8,-184.0,154.0,0.6478873239436621,0.3937007874015748,0.15211267605633794,-0.1937007874015748,0.04320000000000001,0.0,3949.5647952309996,0.0,2146.5026061038047,0.6849417425505153,0.3150582574494847,0.7424708712752577,0.2575291287247423,0.09458354733159556,-0.1361716586768325,0.026861727442173185,0.0,2384.4999143089067,0.0,1295.923866472232,1,1,91064.21463397598,86704.77179352666
12,2022-02-28,Toronto Raptors,0.54,Brooklyn Nets,0.46,140.0,-166.0,0.4166666666666667,0.6240601503759399,0.04333333333333328,-0.08406015037593982,0.007428571428571427,0.0,679.1579674339017,0.0,950.8211544074624,0.3795039807586896,0.6204960192413104,0.4197519903793448,0.5802480096206553,0.003085323712678057,-0.04381214075528461,0.0005289126364591001,0.0,46.95126696630605,0.0,65.73177375282846,0,0,90385.05666654208,86657.82052656035
13,2022-02-28,Charlotte Hornets,0.2,Milwaukee Bucks,0.8,-550.0,410.0,0.8461538461538461,0.19607843137254904,-0.0461538461538461,0.003921568627450967,0.0,0.0004878048780487782,0.0,44.597615122301036,182.85022200143428,0.7134148004831488,0.28658519951685124,0.7567074002415743,0.24329259975842565,-0.0894464459122718,0.04721416838587658,0.0,0.0058729819211700155,0.0,521.3411876773437,2137.4988694771087,0,0,90340.45905141976,86136.479338883
14,2022-02-28,San Antonio Spurs,0.15,Memphis Grizzlies,0.85,-390.0,310.0,0.7959183673469387,0.24390243902439024,0.05408163265306132,-0.09390243902439024,0.026499999999999985,0.0,2422.765441519014,0.0,621.2219080817985,0.7132587136019524,0.28674128639804763,0.7816293568009762,0.21837064319902386,-0.014289010545962431,-0.02553179582536641,0.0,0.0,0.0,0.0,0.0,1,-1,90961.68095950158,86136.479338883
15,2022-02-28,Sacramento Kings,0.58,Oklahoma City Thunder,0.42,180.0,-215.0,0.35714285714285715,0.6825396825396826,0.06285714285714282,-0.1025396825396826,0.009777777777777774,0.0,893.9344186736824,0.0,1609.0819536126285,0.3663470979573495,0.6336529020426505,0.3931735489786747,0.6068264510213253,0.036030691835817585,-0.0757132315183573,0.005604774285571625,0.0,497.53255193423536,0.0,895.5585934816237,0,0,90067.7465408279,85638.94678694879
16,2022-03-01,Detroit Pistons,0.29,Washington Wizards,0.71,-158.0,134.0,0.6124031007751938,0.4273504273504273,0.0975968992248062,-0.13735042735042735,0.02517999999999999,0.0,2267.9058578980453,0.0,1435.3834543658515,0.6324962942461304,0.3675037057538696,0.6712481471230651,0.3287518528769348,0.05884504634787136,-0.09859857447349256,0.01518202195775081,0.0,1300.1723705581094,0.0,822.8939054165253,1,1,91503.12999519373,86461.84069236531
17,2022-03-01,Atlanta Hawks,0.23,Boston Celtics,0.77,-245.0,200.0,0.7101449275362319,0.3333333333333333,0.05985507246376809,-0.10333333333333324,0.02065,0.0,1859.8989660680961,0.0,759.142435129835,0.788876951589138,0.21112304841086205,0.7794384757945689,0.22056152420543104,0.069293548258337,-0.11277180912790224,0.023906274149126286,0.0,2047.3081397312353,0.0,835.6359754005043,1,1,92262.27243032356,87297.47666776582
18,2022-03-01,Brooklyn Nets,0.26,Toronto Raptors,0.74,-335.0,270.0,0.7701149425287356,0.2702702702702703,-0.03011494252873559,-0.010270270270270276,0.0,0.0,0.0,0.0,0.0,0.8182949631915586,0.1817050368084414,0.7791474815957793,0.2208525184042207,0.00903253906704371,-0.049417751866049575,0.003929154494163986,0.0,336.4886526434103,0.0,100.44437392340606,-1,1,92262.27243032356,87397.92104168923
19,2022-03-01,Golden State Warriors,0.47,Minnesota Timberwolves,0.53,102.0,-120.0,0.4950495049504951,0.5454545454545454,0.03495049504950498,-0.07545454545454544,0.0069215686274509925,0.0,623.4100888022018,0.0,635.8782905782458,0.4135144009358699,0.58648559906413,0.47175720046793496,0.528242799532065,-0.02329230448256004,-0.017211745922480426,0.0,0.0,0.0,0.0,0.0,1,-1,92898.15072090182,87397.92104168923
20,2022-03-01,Los Angeles Clippers,0.58,Houston Rockets,0.42,220.0,-270.0,0.3125,0.7297297297297297,0.10749999999999996,-0.14972972972972975,0.01563636363636364,0.0,1408.3320368202178,0.0,3098.33048100448,0.2779310636850985,0.7220689363149015,0.34896553184254925,0.6510344681574507,0.03646553184254925,-0.07869526157227902,0.005304077358916258,0.0,454.2355986940893,0.0,999.3183171269964,0,0,91489.8186840816,86943.68544299512
21,2022-03-01,Dallas Mavericks,0.6,Los Angeles Lakers,0.4,180.0,-215.0,0.35714285714285715,0.6825396825396826,0.04285714285714287,-0.08253968253968258,0.006666666666666672,0.0,600.4516436055197,0.0,1080.8129584899357,0.4223234912460039,0.5776765087539961,0.411161745623002,0.5888382543769981,0.0540188884801448,-0.09370142816268444,0.00840293820802252,0.0,719.6187780508592,0.0,1295.3138004915468,0,0,90889.36704047608,86224.06666494427
22,2022-03-02,Charlotte Hornets,0.41,Cleveland Cavaliers,0.59,-174.0,146.0,0.635036496350365,0.4065040650406504,-0.045036496350365,0.003495934959349578,0.0,0.0005890410958903995,0.0,53.53757236630677,78.16485565480787,0.6077217117970412,0.3922782882029589,0.5988608558985206,0.4011391441014793,-0.0361756404518444,-0.005364920939170959,0.0,0.0,0.0,0.0,0.0,1,-1,90967.53189613088,86224.06666494427
23,2022-03-02,Indiana Pacers,0.48,Orlando Magic,0.52,-102.0,-116.0,0.504950495049505,0.5370370370370371,0.015049504950495063,-0.05703703703703712,0.0030399999999999984,0.0,276.30367580304716,0.0,270.8859566696541,0.4360782939725825,0.5639217060274175,0.4780391469862912,0.5219608530137088,-0.026911348063213717,-0.015076184023328332,0.0,0.0,0.0,0.0,0.0,0,-1,90691.22822032783,86224.06666494427
24,2022-03-02,New York Knicks,0.15,Philadelphia 76ers,0.85,-560.0,420.0,0.8484848484848484,0.19230769230769235,0.0015151515151515804,-0.04230769230769235,0.0009999999999999812,0.0,90.88936704047434,0.0,16.230244114370418,0.8537908755632175,0.14620912443678247,0.8518954377816088,0.14810456221839124,0.003410589296760413,-0.0442031300893011,0.0022509889358618106,0.0,194.08942006780072,0.0,34.658825012107265,1,1,90707.45846444221,86258.72548995637
25,2022-03-02,Miami Heat,0.37,Milwaukee Bucks,0.63,-196.0,164.0,0.6621621621621621,0.3787878787878787,-0.032162162162162056,-0.008787878787878733,0.0,0.0,0.0,0.0,0.0,0.6109489979673638,0.3890510020326362,0.6204744989836819,0.3795255010163181,-0.04168766317848016,0.0007376222284393719,0.0,0.00011873918799266666,0.0,10.238175661221039,16.790608084402507,-1,0,90707.45846444221,86248.48731429517
26,2022-03-02,Sacramento Kings,0.33,New Orleans Pelicans,0.67,-230.0,190.0,0.696969696969697,0.3448275862068966,-0.026969696969696973,-0.01482758620689656,0.0,0.0,0.0,0.0,0.0,0.6356757829710367,0.36432421702896334,0.6528378914855184,0.3471621085144817,-0.04413180548417861,0.0023345223075851296,0.0,0.0003563218258945765,0.0,30.72351687010863,58.3746820532064,-1,0,90707.45846444221,86217.76379742505
27,2022-03-02,Utah Jazz,0.83,Houston Rockets,0.17,730.0,-1150.0,0.12048192771084335,0.92,0.04951807228915664,-0.09000000000000008,0.005630136986301372,0.0,511.71958703610517,0.0,3735.552985363568,0.10534308427790932,0.8946569157220907,0.13767154213895466,0.8623284578610453,0.017189614428111292,-0.057671542138954764,0.0019544356130592275,0.0,168.5193865927601,0.0,1230.1915221271483,0,0,90195.7388774061,86049.24441083231
28,2022-03-02,Oklahoma City Thunder,0.07,Denver Nuggets,0.93,-1200.0,750.0,0.923076923076923,0.1176470588235294,0.006923076923077032,-0.04764705882352939,0.009000000000000058,0.0,818.00430336429,0.0,68.16702528035749,0.9935973389175148,0.006402661082485217,0.9617986694587576,0.03820133054124261,0.03872174638183445,-0.07944572828228677,0.05033827029638471,0.0,4340.37037383346,0.0,361.6975311527883,0,0,89377.73457404181,81708.87403699884
29,2022-03-02,Portland Trailblazers,0.07,Phoenix Suns,0.93,-950.0,640.0,0.9047619047619048,0.13513513513513514,0.02523809523809528,-0.06513513513513514,0.02650000000000004,0.0,2408.56822657262,0.0,253.53349753396,1.0132435381128262,-0.013243538112826192,0.9716217690564132,0.028378230943586907,0.0668598642945083,-0.10675690419154824,0.07020285750923372,0.0,6053.175865945752,0.0,637.1764069416581,1,1,89631.26807157577,82346.05044394049
30,2022-03-03,Chicago Bulls,0.25,Atlanta Hawks,0.75,-112.0,-104.0,0.5283018867924528,0.5098039215686274,0.2216981132075472,-0.2598039215686274,0.047,0.0,4212.6695993640615,0.0,3761.312142289341,0.5669302656036119,0.4330697343963881,0.6584651328018061,0.34153486719819404,0.13016324600935314,-0.16826905437043338,0.027594608153982868,0.0,2272.306995028645,0.0,2028.845531275576,1,1,93392.58021386512,84374.89597521606
31,2022-03-03,Detroit Pistons,0.12,Toronto Raptors,0.88,-375.0,300.0,0.7894736842105263,0.25,0.09052631578947368,-0.13,0.043,0.0,3854.144527077758,0.0,1027.771873887402,0.9181117788195416,0.08188822118045846,0.8990558894097709,0.10094411059022924,0.10958220519924457,-0.14905588940977074,0.05205154746964117,0.0,4286.2393536202335,0.0,1142.9971609653958,0,0,89538.43568678736,80088.65662159582
32,2022-03-03,Memphis Grizzlies,0.31,Boston Celtics,0.69,-130.0,110.0,0.5652173913043478,0.4761904761904761,0.12478260869565215,-0.1661904761904761,0.028699999999999993,0.0,2572.4173936542247,0.0,1978.7826105032493,0.5702995610355501,0.42970043896444987,0.630149780517775,0.36985021948222496,0.06493238921342727,-0.10634025670825116,0.014934449519088263,0.0,1229.792933451325,0.0,945.994564193327,1,1,91517.2182972906,81034.65118578916
33,2022-03-03,Miami Heat,0.59,Brooklyn Nets,0.41,118.0,-138.0,0.4587155963302753,0.5798319327731093,-0.04871559633027528,0.010168067226890676,0.0,0.002419999999999989,0.0,216.90766873321243,157.17947009653074,0.33175477030596146,0.6682452296940385,0.3708773851529808,0.6291226148470193,-0.08783821117729451,0.04929068207390997,0.0,0.011731182333590582,0.0,966.0165322089135,700.0119798615317,1,1,91674.39776738713,81734.66316565071
34,2022-03-03,Golden State Warriors,0.36,Dallas Mavericks,0.65,-130.0,110.0,0.5652173913043478,0.4761904761904761,0.08478260869565224,-0.11619047619047612,0.0195,0.0,1747.8097273957276,0.0,1344.4690210736367,0.4803136873517557,0.5196863126482443,0.5651568436758778,0.4398431563241221,-6.0547628469964636e-05,-0.036347319866353985,0.0,0.0,0.0,0.0,0.0,1,-1,93018.86678846076,81734.66316565071
35,2022-03-03,Sacramento Kings,0.28,San Antonio Spurs,0.72,-295.0,240.0,0.7468354430379747,0.29411764705882354,-0.02683544303797469,-0.014117647058823513,0.0,0.0,0.0,0.0,0.0,0.7764403814204229,0.22355961857957707,0.7482201907102115,0.2517798092897885,0.0013847476722368413,-0.042337837769034985,0.0005469753305335348,0.0,45.04125815970548,0.0,15.268223104984909,-1,0,93018.86678846076,81689.62190749099
36,2022-03-03,Los Angeles Lakers,0.3,Los Angeles Clippers,0.7,-136.0,118.0,0.576271186440678,0.4587155963302753,0.12372881355932196,-0.15871559633027527,0.0292,0.0,2617.2330276900125,0.0,1924.436049772068,0.5796964792783,0.4203035207217,0.63984823963915,0.36015176036084995,0.06357705319847208,-0.09856383596942524,0.015004184554839413,0.0,1235.5353382229996,0.0,908.4818663404403,1,1,94943.30283823283,82598.10377383142
37,2022-03-04,Atlanta Hawks,0.57,Washington Wizards,0.43,152.0,-180.0,0.3968253968253969,0.6428571428571429,0.033174603174603134,-0.07285714285714295,0.005499999999999993,0.0,522.18816561028,0.0,793.7260117276254,0.3453762700281666,0.6546237299718334,0.3876881350140833,0.6123118649859167,-0.00913726181131358,-0.03054527787122618,0.0,0.0,0.0,0.0,0.0,0,-1,94421.11467262256,82598.10377383142
38,2022-03-04,Cleveland Cavaliers,0.18,Philadelphia 76ers,0.82,-300.0,245.0,0.75,0.2898550724637681,0.06999999999999995,-0.10985507246376812,0.02799999999999998,0.0,2658.4124794705176,0.0,886.1374931568391,0.6082171701482918,0.3917828298517082,0.7141085850741459,0.2858914149258541,-0.035891414925854126,-0.003963657537914,0.0,0.0,0.0,0.0,0.0,1,-1,95307.2521657794,82598.10377383142
39,2022-03-04,Indiana Pacers,0.55,Detroit Pistons,0.45,130.0,-154.0,0.43478260869565216,0.6062992125984252,0.01521739130434785,-0.056299212598425186,0.0026923076923076944,0.0,255.6165845644732,0.0,332.3015599338152,0.4083229296499662,0.5916770703500338,0.4291614648249831,0.5708385351750169,-0.005621143870669088,-0.035460677423408304,0.0,0.0,0.0,0.0,0.0,1,-1,95639.55372571321,82598.10377383142
40,2022-03-04,Milwaukee Bucks,0.59,Chicago Bulls,0.41,162.0,-194.0,0.3816793893129771,0.6598639455782311,0.02832061068702285,-0.06986394557823118,0.004580246913580242,0.0,434.8637697899302,0.0,704.4793070596869,0.4230451491630939,0.576954850836906,0.41652257458154696,0.5834774254184529,0.03484318526856983,-0.0763865201597782,0.005635132432324263,0.0,465.45125342440247,0.0,754.0310305475322,0,0,95204.68995592328,82132.65252040702
41,2022-03-04,Orlando Magic,0.16,Toronto Raptors,0.84,-375.0,300.0,0.7894736842105263,0.25,0.050526315789473634,-0.09,0.02399999999999998,0.0,2278.639268117586,0.0,607.6371381646896,0.8174578818985542,0.18254211810144585,0.8287289409492771,0.17127105905072293,0.039255256738750736,-0.07872894094927707,0.01864624695090661,0.0,1540.1446406434713,0.0,410.7052375049258,0,0,92926.05068780568,80592.50787976355
42,2022-03-04,Minnesota Timberwolves,0.73,Oklahoma City Thunder,0.27,330.0,-420.0,0.2325581395348837,0.8076923076923077,0.0374418604651163,-0.07769230769230773,0.00487878787878788,0.0,463.2082350592573,0.0,1528.587175695549,0.23436484541709016,0.7656351545829099,0.2521824227085451,0.7478175772914549,0.019624283173661355,-0.059874730400852776,0.0025571035650528416,0.0,211.21190562666888,0.0,696.9992885680072,0,0,92462.84245274645,80381.29597413687
43,2022-03-04,Utah Jazz,0.58,New Orleans Pelicans,0.42,142.0,-168.0,0.4132231404958678,0.6268656716417911,0.0067768595041322035,-0.04686567164179112,0.0011549295774647788,0.0,109.65282863007076,0.0,155.70701665470048,0.3059104855441549,0.6940895144558451,0.3629552427720775,0.6370447572279225,-0.05026789772379031,0.010179085586131452,0.0,0.002727994937083241,0.0,225.3272089076883,134.12333863552874,1,0,92618.54946940113,80155.96876522919
44,2022-03-04,Houston Rockets,0.1,Denver Nuggets,0.9,-1200.0,750.0,0.923076923076923,0.1176470588235294,-0.023076923076922995,-0.01764705882352939,0.0,0.0,0.0,0.0,0.0,1.0253844818401825,-0.025384481840182268,0.9626922409200912,0.03730775907990887,0.039615317843168296,-0.08033929974362053,0.05149991319611871,0.0,4253.795174516324,0.0,354.4829312096936,-1,1,92618.54946940113,80510.45169643889
45,2022-03-04,New York Knicks,0.18,Phoenix Suns,0.82,-270.0,220.0,0.7297297297297297,0.3125,0.09027027027027024,-0.1325,0.03339999999999997,0.0,3171.106314796974,0.0,1174.4838202951755,0.9033670763538546,0.0966329236461454,0.8616835381769272,0.1383164618230727,0.1319538084471975,-0.1741835381769273,0.04882290912546307,0.0,4032.6797144853385,0.0,1493.5850794390146,1,1,93793.03328969632,82004.0367758779
46,2022-03-05,Sacramento Kings,0.21,Dallas Mavericks,0.79,-320.0,260.0,0.7619047619047619,0.2777777777777778,0.028095238095238173,-0.0677777777777778,0.011800000000000015,0.0,1106.757792818418,0.0,345.86181025575564,0.7811631101244625,0.2188368898755375,0.7855815550622313,0.21441844493776874,0.0236767931574694,-0.06335933284000905,0.009944253126137132,0.0,815.4688990643883,0.0,254.8340309576213,1,1,94138.89509995207,82258.87080683553
47,2022-03-05,San Antonio Spurs,0.29,Charlotte Hornets,0.71,-168.0,142.0,0.6268656716417911,0.4132231404958678,0.08313432835820889,-0.1232231404958678,0.02228,0.0,2089.7087816944336,0.0,1243.8742748181153,0.6238647888676376,0.3761352111323624,0.6669323944338188,0.3330676055661812,0.04006672279202772,-0.08015553492968658,0.01073788170826344,0.0,880.5496464994618,0.0,524.1366943449177,1,1,95382.7693747702,82783.00750118044
48,2022-03-05,Orlando Magic,0.08,Memphis Grizzlies,0.92,-1800.0,980.0,0.9473684210526316,0.0925925925925926,-0.027368421052631486,-0.0125925925925926,0.0,0.0,0.0,0.0,0.0,1.078110711249738,-0.0781107112497379,0.9990553556248688,0.0009446443751310523,0.05168693457223738,-0.09164794821746156,0.09820517568725093,0.0,8053.220838638876,0.0,447.40115770215965,-1,1,95382.7693747702,83230.4086588826
49,2022-03-05,Philadelphia 76ers,0.36,Miami Heat,0.64,-124.0,104.0,0.5535714285714286,0.4901960784313725,0.08642857142857141,-0.13019607843137254,0.01936,0.0,1815.8331244885208,0.0,1464.3815520068717,0.6063896108589154,0.3936103891410846,0.6231948054294577,0.3768051945705423,0.0696233768580291,-0.11339088386083025,0.015595636416198528,0.0,1278.9051422171647,0.0,1031.3751146912618,1,1,96847.15092677707,84261.78377357387
50,2022-03-05,Portland Trailblazers,0.04,Minnesota Timberwolves,0.96,-1000.0,660.0,0.9090909090909092,0.13157894736842105,0.0509090909090909,-0.09157894736842104,0.05599999999999996,0.0,5252.40986422299,0.0,525.240986422299,0.9215215347349348,0.07847846526506519,0.9407607673674674,0.0592392326325326,0.031669858276558334,-0.07233971473588845,0.03483684410421413,0.0,2856.761845077501,0.0,285.6761845077501,1,1,97372.39191319936,84547.45995808161
51,2022-03-05,Golden State Warriors,0.57,Los Angeles Lakers,0.43,200.0,-245.0,0.3333333333333333,0.7101449275362319,0.09666666666666672,-0.14014492753623198,0.014499999999999997,0.0,1359.9989827005966,0.0,2719.997965401193,0.36612583619920014,0.6338741638007999,0.3980629180996,0.6019370819004,0.06472958476626678,-0.10820784563583197,0.009709437714940006,0.0,796.2130874490363,0.0,1592.4261748980725,1,1,100092.38987860056,86139.88613297972
52,2022-03-06,Brooklyn Nets,0.21,Boston Celtics,0.79,-200.0,168.0,0.6666666666666665,0.373134328358209,0.12333333333333353,-0.163134328358209,0.03700000000000001,0.0,3703.418425508222,0.0,1851.709212754111,0.8714243805212198,0.12857561947878016,0.8307121902606099,0.16928780973939006,0.16404552359394342,-0.20384651861881886,0.04921365707818298,0.0,4239.258816902195,0.0,2119.6294084510973,1,1,101944.09909135467,88259.51554143082
53,2022-03-06,Phoenix Suns,0.39,Milwaukee Bucks,0.61,-420.0,330.0,0.8076923076923077,0.2325581395348837,-0.19769230769230767,0.1574418604651163,0.0,0.020515151515151514,0.0,2053.4105438731085,6776.254794781257,0.5670646808009376,0.4329353191990624,0.5885323404004688,0.4114676595995312,-0.21915996729183893,0.17890952006464753,0.0,0.023312452614484367,0.0,2008.1320136921688,6626.835645184156,0,0,99890.68854748156,86251.38352773865
54,2022-03-06,Indiana Pacers,0.44,Washington Wizards,0.56,-136.0,116.0,0.576271186440678,0.46296296296296297,-0.01627118644067793,-0.022962962962962963,0.0,0.0,0.0,0.0,0.0,0.5099762111780171,0.4900237888219829,0.5349881055890086,0.4650118944109914,-0.04128308085166943,0.00204893144802848,0.0,0.00038152516618460765,0.0,32.864534372008265,38.12285987152959,-1,0,99890.68854748156,86218.51899336664
55,2022-03-06,Memphis Grizzlies,0.74,Houston Rockets,0.26,440.0,-590.0,0.1851851851851852,0.855072463768116,0.0748148148148148,-0.11507246376811595,0.009181818181818185,0.0,919.030125248969,0.0,4043.732551095464,0.1255242449502829,0.8744757550497171,0.19276212247514146,0.8072378775248585,0.007576937289956259,-0.04783458624325743,0.000929896849221908,0.0,80.10120870739178,0.0,352.4453183125238,1,1,103934.42109857703,86570.96431167918
56,2022-03-06,Utah Jazz,0.91,Oklahoma City Thunder,0.09,700.0,-1100.0,0.125,0.9166666666666664,-0.035,-0.006666666666666488,0.0,0.0,0.0,0.0,0.0,0.15497389468829553,0.8450261053117045,0.12248694734414775,0.8775130526558523,-0.0025130526558522354,-0.03915361401081418,0.0,0.0,0.0,0.0,0.0,-1,-1,103934.42109857703,86570.96431167918
57,2022-03-06,Toronto Raptors,0.44,Cleveland Cavaliers,0.56,-196.0,148.0,0.6621621621621621,0.4032258064516129,-0.102162162162162,0.03677419354838712,0.0,0.006162162162162159,0.0,616.785537630295,912.8425956928368,0.7091426413365474,0.29085735866345264,0.6345713206682737,0.3654286793317263,-0.02759084149388835,-0.03779712711988659,0.0,0.0,0.0,0.0,0.0,0,-1,103317.63556094674,86570.96431167918
58,2022-03-06,New Orleans Pelicans,0.27,Denver Nuggets,0.73,-162.0,136.0,0.6183206106870229,0.423728813559322,0.11167938931297704,-0.153728813559322,0.029259999999999987,0.0,2928.703327847852,0.0,1807.8415603999085,0.7668589024630171,0.2331410975369829,0.7484294512315086,0.2515705487684915,0.13010884054448568,-0.17215826479083052,0.03408851622265525,0.0,2936.3809058617558,0.0,1812.5808060875033,1,1,105125.47712134664,88383.54511776668
59,2022-03-06,New York Knicks,0.33,Los Angeles Clippers,0.67,-215.0,180.0,0.6825396825396826,0.35714285714285715,-0.012539682539682516,-0.02714285714285713,0.0,0.0,0.0,0.0,0.0,0.6805221155529547,0.3194778844470453,0.6752610577764774,0.3247389422235226,-0.007278624763205176,-0.03240391491933453,0.0,0.0,0.0,0.0,0.0,-1,-1,105125.47712134664,88383.54511776668
60,2022-03-07,Atlanta Hawks,0.71,Detroit Pistons,0.29,250.0,-310.0,0.2857142857142857,0.7560975609756098,0.0042857142857142825,-0.0460975609756098,0.0006000000000000005,0.0,63.075286272808036,0.0,157.6882156820201,0.27121519173292497,0.7287848082670749,0.28060759586646244,0.7193924041335374,-0.005106689847823254,-0.03670515684207232,0.0,0.0,0.0,0.0,0.0,1,-1,105283.16533702867,88383.54511776668
